"STATEFP","COUNTYFP","TRACTCE","POPULATION","LATITUDE","LONGITUDE"
51,650,10503,2598,37.015156,-76.4079
51,650,10504,3730,37.023129,-76.385981
51,650,10601,1949,37.027983,-76.348441
51,650,10602,3115,37.03872,-76.350242
51,650,10701,3456,37.051319,-76.352957
51,650,10702,3996,37.05318,-76.341859
51,650,10703,3134,37.06283,-76.331698
51,650,10800,5253,37.042415,-76.331593
51,650,10900,2384,37.028944,-76.319595
51,650,11001,2312,37.046082,-76.292348
51,650,11002,3076,37.040306,-76.313159
51,650,11100,494,37.004401,-76.311936
51,650,11200,2803,37.032225,-76.3064
51,650,11300,1940,37.020515,-76.320122
51,650,11400,2614,37.022149,-76.337578
51,650,11500,4056,37.00464,-76.367437
51,650,11600,3056,37.012926,-76.355172
51,650,11800,4730,37.017085,-76.363953
51,650,11900,2976,37.010542,-76.382211
51,650,12000,3089,37.000951,-76.38744
51,650,12100,5945,37.064522,-76.29315
51,650,990100,0,37.05994,-76.217683
51,660,101,4821,38.455414,-78.855287
51,660,102,5344,38.445682,-78.843765
51,660,203,1806,38.420817,-78.88447
51,660,204,3640,38.442872,-78.861378
51,660,205,6558,38.418906,-78.853256
51,660,206,4507,38.436152,-78.870218
51,660,207,6088,38.424664,-78.87116
51,660,301,3402,38.444811,-78.891492
51,660,302,6359,38.433528,-78.887594
51,660,401,3118,38.477968,-78.87455
51,660,402,6171,38.458862,-78.874802
51,670,820100,1556,37.309288,-77.278745
51,670,820300,2635,37.301655,-77.292304
51,670,820400,6155,37.292093,-77.32111
51,670,820500,4858,37.290737,-77.308584
51,670,820600,5399,37.276164,-77.305895
51,670,820700,2430,37.283231,-77.290458
51,670,980100,0,37.293093,-77.270765
51,678,930501,4610,37.781013,-79.44539
51,678,980000,2710,37.790142,-79.440885
51,680,100,4509,37.447662,-79.191337
51,680,201,6588,37.435764,-79.219699
51,680,203,1519,37.398685,-79.182565
51,680,204,3533,37.41393,-79.21811
51,680,205,3372,37.410806,-79.199758
51,680,300,3965,37.421621,-79.176018
51,680,400,3012,37.429722,-79.155295
51,680,500,829,37.414115,-79.141008
51,680,600,2758,37.41266,-79.151412
51,680,700,3770,37.402644,-79.163653
51,680,801,2061,37.39652,-79.176886
51,680,802,3002,37.390219,-79.192083
51,680,901,3493,37.376108,-79.196146
51,680,902,2823,37.387675,-79.210103
51,680,1000,3045,37.383553,-79.179119
51,680,1100,1901,37.404312,-79.146806
51,680,1400,7403,37.348733,-79.180329
51,680,1601,2875,37.352954,-79.198558
51,680,1602,3340,37.34531,-79.223404
51,680,1603,2518,37.348905,-79.211439
51,680,1700,5533,37.359081,-79.233376
51,680,1800,2260,37.381069,-79.231994
51,680,1900,4900,37.39172,-79.135637
51,683,910100,4656,38.760121,-77.491962
51,683,910201,5239,38.764037,-77.470688
51,683,910202,8207,38.772825,-77.473047
51,683,910301,4579,38.751378,-77.457298
51,683,910302,6436,38.739189,-77.466617
51,683,910401,7543,38.744313,-77.477726
51,683,910402,6112,38.736152,-77.48783
51,685,920100,7137,38.780962,-77.465789
51,685,920201,2872,38.769496,-77.448005
51,685,920202,7210,38.76452,-77.432036
51,690,100,3340,36.702322,-79.857001
51,690,200,1983,36.687286,-79.889871
51,690,300,2506,36.684481,-79.860866
51,690,400,2593,36.675865,-79.874604
51,690,500,3063,36.66313,-79.847473
51,700,30100,3770,36.977351,-76.424024
51,700,30300,5874,36.983633,-76.401991
51,700,30400,3453,36.983476,-76.418418
51,700,30500,1931,36.987857,-76.409271
51,700,30600,2335,36.99161,-76.413958
51,700,30800,2023,36.996322,-76.422599
51,700,30900,2616,37.00261,-76.427151
51,700,31100,3783,37.003658,-76.445219
51,700,31200,2287,37.01383,-76.439957
51,700,31300,4311,37.017004,-76.426942
51,700,31400,5925,37.039112,-76.45577
51,700,31500,5984,37.038411,-76.468648
51,700,31602,4362,37.070015,-76.466769
51,700,31603,4099,37.068664,-76.453475
51,700,31604,3055,37.056179,-76.458598
51,700,31701,4131,37.069511,-76.498756
51,700,31702,5361,37.073979,-76.490632
51,700,31800,3902,37.057888,-76.50611
51,700,31901,3793,37.078674,-76.510648
51,700,31902,4270,37.098652,-76.507189
51,700,32001,3054,37.103402,-76.547056
51,700,32002,5960,37.101774,-76.526519
51,700,32005,2635,37.108476,-76.536386
51,700,32006,4226,37.116075,-76.517585
51,700,32007,3419,37.119256,-76.538116
51,700,32113,3221,37.136192,-76.514583
51,700,32114,1668,37.109726,-76.488503
51,700,32117,4325,37.088565,-76.449975
51,700,32123,5477,37.171086,-76.540708
51,700,32124,3684,37.157593,-76.530146
51,700,32126,4095,37.102481,-76.497222
51,700,32128,4814,37.082715,-76.473371
51,700,32129,3337,37.102113,-76.465863
51,700,32130,5499,37.119397,-76.48668
51,700,32131,4667,37.157068,-76.512754
51,700,32132,5492,37.146923,-76.520448
51,700,32133,1927,37.086245,-76.486888
51,700,32134,2638,37.078499,-76.482106
51,700,32211,6041,37.128862,-76.560966
51,700,32212,4223,37.127982,-76.526657
51,700,32223,3896,37.166441,-76.565854
51,700,32225,4376,37.138353,-76.538049
51,700,32226,4461,37.155422,-76.549397
51,700,32227,4584,37.151429,-76.559894
51,700,32228,2808,37.136629,-76.550376
51,700,32300,5160,37.15746,-76.577011
51,700,32400,3295,37.199642,-76.57605
51,710,100,2357,36.936962,-76.223389
51,710,201,2824,36.943925,-76.237929
51,710,202,3807,36.937605,-76.239589
51,710,300,3112,36.952265,-76.253886
51,710,400,3333,36.966167,-76.281889
51,710,500,3190,36.947557,-76.26347
51,710,600,4506,36.940528,-76.252058
51,710,700,2940,36.932901,-76.252627
51,710,800,2146,36.939145,-76.269323
51,710,901,6124,36.923937,-76.299309
51,710,902,14006,36.95325,-76.312093
51,710,1100,2356,36.93038,-76.312149
51,710,1200,3772,36.914062,-76.302471
51,710,1300,2337,36.917678,-76.280511
51,710,1400,2546,36.90938,-76.26885
51,710,1500,2039,36.914091,-76.285175
51,710,1600,1746,36.916749,-76.291868
51,710,1700,2283,36.905494,-76.28117
51,710,2000,1588,36.896661,-76.261174
51,710,2100,1495,36.887444,-76.266153
51,710,2200,1906,36.89814,-76.27882
51,710,2300,2249,36.895401,-76.299961
51,710,2400,3515,36.893907,-76.30945
51,710,2500,4561,36.882825,-76.309456
51,710,2600,4241,36.885227,-76.298942
51,710,2700,2744,36.876794,-76.294194
51,710,2800,4359,36.884351,-76.285727
51,710,2900,3581,36.874943,-76.28335
51,710,3000,1880,36.877146,-76.267631
51,710,3100,2923,36.881784,-76.257429
51,710,3200,2632,36.872724,-76.26069
51,710,3300,2593,36.867007,-76.252745
51,710,3400,2101,36.865662,-76.269256
51,710,3501,3256,36.861402,-76.275057
51,710,3600,2172,36.864879,-76.288074
51,710,3700,2148,36.867973,-76.297351
51,710,3800,2766,36.868859,-76.304823
51,710,4001,1223,36.860018,-76.292031
51,710,4002,3294,36.86047,-76.299201
51,710,4100,1848,36.855971,-76.28284
51,710,4200,1171,36.854526,-76.276485
51,710,4300,3074,36.854489,-76.263927
51,710,4400,1542,36.85511,-76.253676
51,710,4500,1377,36.849993,-76.253038
51,710,4600,1991,36.842811,-76.252143
51,710,4700,2984,36.848423,-76.262825
51,710,4800,1430,36.848812,-76.280925
51,710,4900,5469,36.850104,-76.29093
51,710,5000,3164,36.830157,-76.279791
51,710,5100,3897,36.828786,-76.263516
51,710,5500,2854,36.921283,-76.259479
51,710,5601,3904,36.928608,-76.237492
51,710,5602,3358,36.919482,-76.244496
51,710,5701,4212,36.91102,-76.253999
51,710,5702,2624,36.897584,-76.248639
51,710,5800,4296,36.907627,-76.237622
51,710,5901,4963,36.896426,-76.233372
51,710,5902,4068,36.885232,-76.229606
51,710,5903,1590,36.876722,-76.22623
51,710,6000,3485,36.887297,-76.242934
51,710,6100,7386,36.873597,-76.241685
51,710,6200,3241,36.871027,-76.220584
51,710,6400,3192,36.848205,-76.236741
51,710,6501,2930,36.932145,-76.207904
51,710,6502,3458,36.927523,-76.188982
51,710,6601,1513,36.923364,-76.228412
51,710,6602,2428,36.922147,-76.221183
51,710,6603,2356,36.921166,-76.210792
51,710,6604,2474,36.921019,-76.196022
51,710,6605,2649,36.91321,-76.204187
51,710,6606,4195,36.911195,-76.227692
51,710,6607,2865,36.895337,-76.218382
51,710,6800,1682,36.860397,-76.189469
51,710,6901,3571,36.855309,-76.197809
51,710,6902,2398,36.837959,-76.200714
51,710,7001,2265,36.860792,-76.21944
51,710,7002,3443,36.847709,-76.217557
51,710,980100,0,36.874717,-76.324133
51,710,980200,7,36.859111,-76.245325
51,710,980300,0,36.89362,-76.201051
51,710,990000,0,36.982053,-76.206389
51,720,960100,3687,36.937981,-82.623258
51,730,810100,2501,37.233223,-77.377792
51,730,810300,2712,37.221708,-77.426118
51,730,810400,1688,37.22312,-77.418889
51,730,810500,4019,37.208319,-77.427306
51,730,810600,1739,37.215163,-77.413836
51,730,810700,1961,37.215991,-77.404981
51,730,810900,3342,37.208931,-77.381593
51,730,811000,4447,37.200861,-77.398437
51,730,811100,3274,37.184509,-77.380023
51,730,811200,4749,37.199995,-77.357357
51,730,811300,3026,37.225756,-77.397538
51,735,340100,3876,37.144026,-76.398317
51,735,340200,5299,37.127512,-76.386765
51,735,340300,3285,37.123426,-76.353276
51,735,990100,0,37.157082,-76.237106
51,740,210200,2119,36.848724,-76.335927
51,740,210300,2308,36.844824,-76.344512
51,740,210400,1432,36.838454,-76.353182
51,740,210500,1717,36.837229,-76.336827
51,740,210600,1555,36.841959,-76.322897
51,740,210900,4073,36.836443,-76.301641
51,740,211100,1933,36.833056,-76.314419
51,740,211400,1860,36.829381,-76.335108
51,740,211500,1953,36.825383,-76.343654
51,740,211600,4015,36.826666,-76.354938
51,740,211700,3109,36.816567,-76.33639
51,740,211800,3483,36.824964,-76.320061
51,740,211900,1632,36.818116,-76.317169
51,740,212000,2146,36.823258,-76.309533
51,740,212100,1285,36.822062,-76.302209
51,740,212300,4895,36.801142,-76.317701
51,740,212400,3925,36.802894,-76.327774
51,740,212500,2150,36.799565,-76.340329
51,740,212600,1747,36.808955,-76.336356
51,740,212701,5258,36.798915,-76.366393
51,740,212702,3238,36.794156,-76.355509
51,740,212801,4709,36.812971,-76.373069
51,740,212802,2815,36.812822,-76.388959
51,740,212900,5246,36.825031,-76.376999
51,740,213001,6440,36.861892,-76.365823
51,740,213002,4303,36.854303,-76.381981
51,740,213101,5044,36.869716,-76.404033
51,740,213103,6719,36.880994,-76.387146
51,740,213104,3976,36.881802,-76.399736
51,740,213200,2206,36.841578,-76.310934
51,740,980100,624,36.816722,-76.299544
51,750,10101,3762,37.133527,-80.553804
51,750,10102,5376,37.135224,-80.544182
51,750,10201,4028,37.116138,-80.571923
51,750,10202,2904,37.125336,-80.578356
51,760,10201,1754,37.595752,-77.454741
51,760,10202,1963,37.584996,-77.466138
51,760,10300,1445,37.588843,-77.442118
51,760,10401,2889,37.588174,-77.453436
51,760,10402,3513,37.578908,-77.450907
51,760,10500,1465,37.580452,-77.438104
51,760,10600,1978,37.572098,-77.439866
51,760,10700,2454,37.575103,-77.430148
51,760,10800,3409,37.575319,-77.420684
51,760,10900,2739,37.565728,-77.418242
51,760,11000,2169,37.563139,-77.430673
51,760,11100,3550,37.561912,-77.444624
51,760,20100,1663,37.554422,-77.416091
51,760,20200,3497,37.547692,-77.402993
51,760,20300,1783,37.541885,-77.408859
51,760,20400,4449,37.546569,-77.418766
51,760,20501,3131,37.532318,-77.423371
51,760,20502,3317,37.534267,-77.423131
51,760,20600,1814,37.533347,-77.41616
51,760,20700,1614,37.537141,-77.41175
51,760,20800,1717,37.528157,-77.41196
51,760,20900,3090,37.532133,-77.402043
51,760,21000,1623,37.520546,-77.394906
51,760,21100,1738,37.517647,-77.40364
51,760,21200,1420,37.511622,-77.399566
51,760,30100,2500,37.553305,-77.435936
51,760,30200,2460,37.547994,-77.44119
51,760,30501,3808,37.544534,-77.444455
51,760,30502,2541,37.537368,-77.4362
51,760,40201,3093,37.552284,-77.44954
51,760,40202,3356,37.565348,-77.465974
51,760,40300,5560,37.547247,-77.450917
51,760,40400,4350,37.551137,-77.456914
51,760,40500,3298,37.557342,-77.46657
51,760,40600,1863,37.561443,-77.474144
51,760,40700,2657,37.562979,-77.480394
51,760,40800,1440,37.556844,-77.484116
51,760,40900,2609,37.554832,-77.478345
51,760,41000,2715,37.553437,-77.468199
51,760,41100,4303,37.549065,-77.467752
51,760,41200,1276,37.539236,-77.451332
51,760,41300,3042,37.539259,-77.464991
51,760,41400,2195,37.5441,-77.470003
51,760,41600,1421,37.546195,-77.485867
51,760,50100,3118,37.568327,-77.486504
51,760,50200,3380,37.570715,-77.495852
51,760,50300,1427,37.562134,-77.497222
51,760,50400,3084,37.572919,-77.509816
51,760,50500,5045,37.578976,-77.531713
51,760,50600,2637,37.559051,-77.50705
51,760,60200,2237,37.510766,-77.441946
51,760,60400,5106,37.51027,-77.467732
51,760,60501,2116,37.518968,-77.462756
51,760,60502,3796,37.516414,-77.482801
51,760,60600,2497,37.52301,-77.489767
51,760,60700,5187,37.500598,-77.442658
51,760,60800,3572,37.481606,-77.441421
51,760,60900,1613,37.466404,-77.443977
51,760,61001,2813,37.520304,-77.447053
51,760,61002,4063,37.524063,-77.441048
51,760,70100,5711,37.545203,-77.574822
51,760,70300,3441,37.538348,-77.540684
51,760,70400,3888,37.544465,-77.524726
51,760,70601,6806,37.497377,-77.487432
51,760,70602,2371,37.495009,-77.475494
51,760,70700,5276,37.489681,-77.508979
51,760,70802,2890,37.470708,-77.477074
51,760,70803,4699,37.48212,-77.4906
51,760,70804,3324,37.471901,-77.500077
51,760,70901,4583,37.475081,-77.463854
51,760,70902,2466,37.492548,-77.461531
51,760,71002,3414,37.513943,-77.503172
51,760,71003,2998,37.512758,-77.515124
51,760,71004,2594,37.508656,-77.52079
51,760,71100,5787,37.525106,-77.509779
51,770,100,3796,37.296287,-79.988188
51,770,300,4913,37.306596,-79.954689
51,770,400,5350,37.315189,-79.942827
51,770,500,4775,37.296674,-79.937098
51,770,601,5098,37.307119,-79.919853
51,770,602,3656,37.291185,-79.89958
51,770,900,5759,37.285348,-79.994266
51,770,1000,2074,37.272979,-79.964463
51,770,1100,2067,37.271062,-79.944899
51,770,1200,3556,37.26316,-79.948797
51,770,1800,3929,37.261565,-79.968677
51,770,1900,5049,37.265996,-79.984946
51,770,2100,3864,37.255442,-80.018062
51,770,2200,2834,37.286494,-80.012628
51,770,2301,3253,37.309764,-79.984435
51,770,2302,3803,37.308026,-80.007683
51,770,2400,3792,37.289581,-79.965041
51,770,2501,2632,37.281069,-79.957406
51,770,2502,2879,37.285105,-79.945299
51,770,2600,2623,37.273089,-79.924721
51,770,2700,5191,37.265284,-79.92395
51,770,2800,5559,37.245266,-79.924264
51,770,2900,5511,37.238433,-79.955089
51,770,3000,4095,37.245311,-79.971904
51,770,3100,3953,37.253858,-79.992021
51,775,10100,5928,37.301042,-80.03742
51,775,10200,6937,37.295397,-80.07646
51,775,10300,4378,37.282405,-80.040204
51,775,10501,3357,37.266401,-80.047877
51,775,10502,4746,37.275503,-80.071017
51,790,100,1145,38.149759,-79.073895
51,790,200,4096,38.148967,-79.093943
51,790,300,5340,38.162133,-79.09302
51,790,401,3964,38.172249,-79.081106
51,790,402,3642,38.169927,-79.063169
51,790,500,3239,38.158198,-79.060547
51,790,600,4324,38.138188,-79.063631
51,800,65100,2124,36.732453,-76.568841
51,800,65200,2265,36.737911,-76.582893
51,800,65301,1458,36.728706,-76.597556
51,800,65302,1713,36.728997,-76.58853
51,800,65401,2387,36.719513,-76.584601
51,800,65402,1149,36.721055,-76.596697
51,800,65500,2830,36.723222,-76.568499
51,800,75103,4005,36.872502,-76.423284
51,800,75104,3213,36.871576,-76.453819
51,800,75105,2730,36.8908,-76.445397
51,800,75106,4866,36.885027,-76.414305
51,800,75202,1562,36.829511,-76.47757
51,800,75203,4283,36.848852,-76.471477
51,800,75205,3267,36.857588,-76.448306
51,800,75206,2635,36.845208,-76.45042
51,800,75207,1902,36.838219,-76.499785
51,800,75208,2815,36.846277,-76.512212
51,800,75301,2253,36.902423,-76.4992
51,800,75302,2455,36.854847,-76.569536
51,800,75401,3182,36.755461,-76.588718
51,800,75402,4572,36.775327,-76.572156
51,800,75404,1160,36.749405,-76.628475
51,800,75405,2273,36.773941,-76.67439
51,800,75406,3605,36.778502,-76.591301
51,800,75407,1510,36.784175,-76.613467
51,800,75502,4162,36.792838,-76.526181
51,800,75503,3135,36.755505,-76.555696
51,800,75504,3158,36.748523,-76.540953
51,800,75601,3128,36.715999,-76.560036
51,800,75602,1476,36.603692,-76.601143
51,800,75701,1667,36.717489,-76.610651
51,800,75702,3408,36.7169,-76.642254
51,800,75703,1521,36.684197,-76.647511
51,800,75801,3128,36.624113,-76.700582
51,800,75802,1825,36.620078,-76.808439
51,800,75803,1502,36.680221,-76.805998
51,810,40000,2548,36.912115,-76.154545
51,810,40200,5391,36.869557,-76.182855
51,810,40403,4170,36.899128,-76.174206
51,810,40404,8290,36.878239,-76.168732
51,810,40405,3003,36.867376,-76.16315
51,810,40406,4910,36.867283,-76.175755
51,810,40600,7591,36.853811,-76.167069
51,810,40801,4068,36.866196,-76.139377
51,810,40802,4966,36.860856,-76.156647
51,810,41002,2356,36.837942,-76.14679
51,810,41003,3534,36.854703,-76.1367
51,810,41004,3964,36.849144,-76.145741
51,810,41200,6428,36.889071,-76.147201
51,810,41400,5386,36.89026,-76.126238
51,810,41600,3485,36.86729,-76.125007
51,810,41801,5184,36.906926,-76.135995
51,810,41803,2951,36.909066,-76.107056
51,810,41804,3124,36.909746,-76.124515
51,810,42000,3626,36.877037,-76.088557
51,810,42201,3745,36.862841,-76.09796
51,810,42202,4418,36.851268,-76.08151
51,810,42400,4902,36.846723,-76.100895
51,810,42600,2468,36.842366,-76.071608
51,810,42801,5552,36.827921,-76.087827
51,810,42802,4413,36.832095,-76.078735
51,810,43002,4439,36.892433,-76.058808
51,810,43004,4007,36.909903,-76.059444
51,810,43005,2167,36.910469,-76.082791
51,810,43006,2654,36.909588,-76.076147
51,810,43200,1187,36.920955,-76.004089
51,810,43400,2128,36.901118,-75.992029
51,810,43600,1798,36.88239,-75.989131
51,810,43800,4104,36.87111,-75.99106
51,810,44004,2440,36.850866,-75.980506
51,810,44005,2251,36.849871,-75.998078
51,810,44006,3391,36.852516,-75.990138
51,810,44007,3754,36.836393,-75.979844
51,810,44008,1835,36.827075,-75.973049
51,810,44201,2983,36.832229,-75.99061
51,810,44202,4041,36.841373,-75.992241
51,810,44401,3752,36.86648,-76.052418
51,810,44402,5956,36.864148,-76.036169
51,810,44600,5918,36.870546,-76.021112
51,810,44805,3252,36.847364,-76.022496
51,810,44806,3313,36.84314,-76.015729
51,810,44807,5609,36.851213,-76.038757
51,810,44808,4106,36.848586,-76.05518
51,810,45000,1362,36.810493,-76.029347
51,810,45200,3299,36.80151,-75.976512
51,810,45405,4579,36.802323,-76.094457
51,810,45407,4456,36.815947,-76.06505
51,810,45408,6311,36.788566,-76.011445
51,810,45412,1542,36.733721,-75.947454
51,810,45414,6068,36.812012,-76.088674
51,810,45415,1893,36.812689,-76.077947
51,810,45420,5520,36.751921,-75.996379
51,810,45421,3599,36.770693,-76.059472
51,810,45422,4859,36.770475,-76.072528
51,810,45424,6960,36.741754,-76.022087
51,810,45425,2846,36.768402,-76.005992
51,810,45426,6452,36.769104,-75.993731
51,810,45427,6203,36.778146,-75.98151
51,810,45428,1518,36.792143,-75.984412
51,810,45429,5202,36.790989,-76.089982
51,810,45430,4079,36.798101,-76.078407
51,810,45431,4208,36.775483,-76.045263
51,810,45432,4848,36.764039,-76.028552
51,810,45433,4542,36.743016,-76.077752
51,810,45434,5444,36.734371,-76.068026
51,810,45601,2870,36.849025,-76.115153
51,810,45603,2192,36.841466,-76.127607
51,810,45605,2761,36.837681,-76.128633
51,810,45606,3848,36.836139,-76.114825
51,810,45801,4672,36.829741,-76.113672
51,810,45803,3206,36.818267,-76.129487
51,810,45805,1293,36.827093,-76.101413
51,810,45806,3906,36.8196,-76.104778
51,810,45807,1552,36.819785,-76.114728
51,810,45808,3231,36.813261,-76.117966
51,810,45809,6212,36.809184,-76.106586
51,810,45810,2082,36.798657,-76.105799
51,810,46002,5483,36.819609,-76.177786
51,810,46006,4379,36.813235,-76.149914
51,810,46009,5352,36.833571,-76.172981
51,810,46010,3017,36.835849,-76.186856
51,810,46011,1521,36.809814,-76.132958
51,810,46013,4460,36.791479,-76.10613
51,810,46014,6301,36.785469,-76.116344
51,810,46015,5584,36.772806,-76.113754
51,810,46016,3888,36.751942,-76.123623
51,810,46017,3423,36.806759,-76.125438
51,810,46018,4389,36.799477,-76.118474
51,810,46019,3589,36.826365,-76.149716
51,810,46020,5738,36.83116,-76.147789
51,810,46204,5308,36.82258,-76.209645
51,810,46206,5313,36.808621,-76.179096
51,810,46207,6204,36.789717,-76.190411
51,810,46211,3014,36.803844,-76.165042
51,810,46212,3950,36.80008,-76.148546
51,810,46213,6052,36.791597,-76.158511
51,810,46214,5136,36.792435,-76.139715
51,810,46216,6385,36.769823,-76.138824
51,810,46217,5668,36.768744,-76.177277
51,810,46219,4157,36.771797,-76.194984
51,810,46220,5671,36.808323,-76.212877
51,810,46221,3817,36.805299,-76.203234
51,810,46222,5087,36.780081,-76.177598
51,810,46223,2685,36.788635,-76.171991
51,810,46224,4614,36.780034,-76.15197
51,810,46225,4864,36.782775,-76.136967
51,810,46400,5248,36.634768,-76.033767
51,810,990100,0,36.849434,-75.972143
51,820,3100,1116,38.069111,-78.889849
51,820,3200,5093,38.067601,-78.876284
51,820,3300,4993,38.081719,-78.891128
51,820,3400,5583,38.074759,-78.906529
51,820,3500,5411,38.065341,-78.918998
51,830,370100,5119,37.262903,-76.707639
51,830,370200,2928,37.280748,-76.686312
51,830,370300,7378,37.28161,-76.721929
51,840,101,3267,39.185299,-78.147955
51,840,102,3812,39.187188,-78.15755
51,840,201,3679,39.194433,-78.171097
51,840,202,5987,39.175153,-78.182033
51,840,301,5261,39.172422,-78.165781
51,840,302,6114,39.152141,-78.183836
