"GEOID","state","county","year","inf_mort_rate_5yr_lt1_avg","hosp_per100k","lth_psych_per100k","hosp_adm_per100k","hosp_beds_per1000","md_nf_fed_per100k","do_nf_fed_activ_per100k","stgh_ed_vists_per100k","stnglth_ed_vists_per100k","lo_birth_wgt_pct","suicide_deth_3yr_per100k","stgh_obstetrc_care_per100k_fem","do_nf_obgyn_gen_per100k_fem","md_nf_obgyn_gen_per100k_fem","comn_mentl_hlth_ctr_per100k","fedly_qualfd_hlth_ctr_per100k"
"01021","AL","Chilton","2023",NA,2.15373349701708,0,1598.07025478667,0.559970709224441,55.9970709224441,0,44715.8148650686,0,8.96057347670251,NA,0,0,0,0,4.30746699403416
"01023","AL","Choctaw","2023",NA,8.16193274567418,0,2211.8837740777,2.04048318641854,57.1335292197192,0,17482.8599412341,0,9.77443609022556,NA,0,0,15.5836060464391,0,16.3238654913484
"01025","AL","Clarke","2023",NA,8.95375386130635,0,5430.4517168823,2.05936338810046,53.7225231678381,17.9075077226127,22957.4249003895,0,14.1304347826087,NA,0,0,8.50629465804695,0,13.4306307919595
"01027","AL","Clay","2023",NA,7.08666997377932,0,10502.444901141,9.14180426617532,63.7800297640139,0,20374.1761746155,0,9.03225806451613,NA,0,0,0,0,7.08666997377932
"01029","AL","Cleburne","2023",NA,0,0,0,0,31.9713536671143,6.39427073342285,0,0,8.33333333333333,NA,0,0,0,0,6.39427073342285
"01031","AL","Coffee","2023",NA,1.79717125244865,0,6872.38286936362,1.77919953992416,116.816131409162,14.3773700195892,58249.9146343655,0,8.1203007518797,19.7688837769351,3.56353788040767,0,14.2541515216307,0,1.79717125244865
"01033","AL","Colbert","2023",NA,3.42694607700348,0,14730.7277119995,4.86626342934494,191.908980312195,27.4155686160278,73729.0313736913,0,10.2040816326531,22.2751495005226,3.29315682012777,0,6.58631364025555,0,1.71347303850174
"01035","AL","Conecuh","2023",NA,8.94934669769107,0,11732.593520673,3.93771254698407,89.4934669769107,0,5154.82369787006,0,14.1732283464567,NA,0,0,0,0,35.7973867907643
"01037","AL","Coosa","2023",NA,0,0,0,0,9.73899493572263,9.73899493572263,0,0,NA,NA,0,0,19.7005516154452,0,9.73899493572263
"01039","AL","Covington","2023",NA,5.26981450252951,0,8845.38364249578,3.60982293423272,131.745362563238,10.539629005059,46450.7799325464,0,8.23529411764706,NA,0,0,15.2609624580324,0,2.63490725126476
"01041","AL","Crenshaw","2023",NA,15.2660102282269,0,14350.0496145332,7.09869475612549,45.7980306846806,0,32592.9318372643,0,9.09090909090909,NA,0,0,0,0,7.63300511411343
"01043","AL","Cullman","2023",NA,1.0867675186924,0,7870.37037037037,1.57581290210398,127.151799687011,9.78090766823161,23113.37158755,0,8.27586206896552,19.5618153364632,0,0,6.49420933001407,0,1.0867675186924
"01045","AL","Dale","2023",NA,2.00517334723587,0,3228.32908904975,1.38356960959275,82.2121072366706,10.0258667361793,12406.0074993483,0,9.52380952380952,22.0569068195946,0,0,15.7436926831188,0,2.00517334723587
"01047","AL","Dallas","2023",NA,2.76510438269045,0,13217.1989492603,4.12000553020877,279.275542651735,19.3557306788331,63724.595603484,0,13.4433962264151,NA,0,0,20.6932229694775,0,8.29531314807134
"01049","AL","DeKalb","2023",NA,1.37799887004093,0,4393.06039769047,1.58469870054707,85.4359299425374,6.88999435020463,34217.0899419862,0,8.45238095238095,19.291984180573,0,0,13.7775205973933,0,4.13399661012278
"01051","AL","Elmore","2023",NA,2.21138642872149,0,2027.8413551376,1.06146548578631,53.0732742893157,6.63415928616446,14653.7521699229,0,9.01194353963084,14.3740117866897,0,0,0,0,0
"01053","AL","Escambia","2023",NA,5.47075879424476,0,6460.96613600306,2.24301110564035,109.415175884895,13.6768969856119,36098.8019038241,0,9.21985815602837,27.3537939712238,0,0,10.9415175884895,0,16.4122763827343
"01055","AL","Etowah","2023",NA,3.87442973237377,0,19438.0139673192,5.31765480768299,255.712362336669,17.4349337956819,59060.8382328726,0,7.68566493955095,18.4035412287754,0,0,9.411941871847,0,9.68607433093442
"01057","AL","Fayette","2023",NA,6.2629172668629,0,9813.99135717417,10.4590718356611,68.892089935492,6.2629172668629,70965.1155508236,0,8.52272727272727,NA,0,0,0,0,0
"01059","AL","Franklin","2023",NA,6.28891264700333,0,6971.25966920319,3.5846802087919,84.900320734545,6.28891264700333,32425.6336079492,0,9.04872389791183,NA,0,6.29564341475699,6.29564341475699,0,3.14445632350167
"01061","AL","Geneva","2023",NA,3.70535052615977,0,6284.27449236698,5.44686527345487,51.8749073662369,3.70535052615977,16926.0412034979,0,8.84353741496599,NA,0,0,0,0,7.41070105231955
"01063","AL","Greene","2023",NA,13.6221223266585,0,14207.8735867048,12.5323525405258,81.732733959951,0,4903.96403759706,0,19.047619047619,NA,0,0,0,0,13.6221223266585
"01065","AL","Hale","2023",NA,6.71681891456206,0,2814.3471252015,1.34336378291241,73.8850080601827,0,12943.3100483611,0,13.3971291866029,NA,0,0,0,0,6.71681891456206
"01067","AL","Henry","2023",NA,0,0,0,0,55.869042963294,22.3476171853176,0,0,12.6436781609195,NA,0,0,0,0,5.5869042963294
"01069","AL","Houston","2023",8.9,4.60990946137818,0,31406.3911784773,7.34819568143682,435.1754531541,45.1771127215061,53943.3165532629,0,10.9472049689441,21.2055835223396,1.77031883442208,1.77031883442208,31.8657390195974,0,0
"01071","AL","Jackson","2023",NA,1.87031252922363,0,5478.14539809602,1.72068752688574,112.218751753418,7.48125011689453,12016.7580002618,0,8.53658536585366,NA,0,0,14.786884033862,0,11.2218751753418
"01073","AL","Jefferson","2023",9.1,2.11194834777755,0.150853453412682,28136.1301563596,6.81555902518498,814.156088068246,27.4553285211082,52527.0216248425,15735.8254323837,11.4858012170385,13.7276642605541,0.573461903492096,1.14692380698419,47.88406894159,0,4.2238966955551
"01075","AL","Lamar","2023",NA,0,0,0,0,21.9603250128102,0,0,0,12.8834355828221,NA,0,0,0,0,7.3201083376034
"01077","AL","Lauderdale","2023",NA,1.03290846365195,0,11588.2000537112,2.46865122812816,265.457475158551,19.6252608093871,25175.077984589,0,8.53788687299893,18.5923523457351,0,1.98949546395034,17.9054591755531,0,3.09872539095585
"01079","AL","Lawrence","2023",NA,2.98489642409408,0,1728.25502955047,1.28350546236046,32.8338606650349,2.98489642409408,26673.0344457047,0,8.40108401084011,NA,0,0,0,0,2.98489642409408
"01081","AL","Lee","2023",5.5,0.545806838959692,0,10006.822585487,2.96918920394073,156.100755942472,39.8438992440575,13780.5310700543,0,9.87212276214834,13.6451709739923,0,1.07653055731987,16.147958359798,0,0
"01083","AL","Limestone","2023",NA,1.74437873951192,0,3083.18942208732,0.889633157151081,94.1964519336438,10.4662724370715,11858.2866712021,3410.26043574581,8.54353132628153,16.5715980253633,0,1.75045511833077,10.5027307099846,0,0
"01085","AL","Lowndes","2023",NA,0,0,0,0,10.2912421529279,10.2912421529279,0,0,16.9491525423729,NA,0,0,0,0,30.8737264587836
"01087","AL","Macon","2023",NA,0,0,0,0,119.760479041916,5.44365813826892,0,0,13.3333333333333,NA,0,0,9.95123892924669,0,5.44365813826892
"01089","AL","Madison","2023",5.8,1.21182743577315,0,15365.4871546292,3.17741153659719,331.313620940378,19.631604459525,58343.4318952981,542.171594764905,9.85221674876847,15.5113911778963,0.47755263823955,0.47755263823955,23.8776319119775,0,2.90838584585555
"01091","AL","Marengo","2023",NA,5.35217298223079,0,8568.82894455149,2.51552130164847,101.691286662385,0,28307.6429030186,0,12.3222748815166,NA,0,0,0,0,16.0565189466924
"01093","AL","Marion","2023",NA,6.83900971139379,0,5112.15975926686,2.4278484475448,99.16564081521,30.7755437012721,59037.7513336069,0,11.5625,NA,0,0,13.63698349925,0,0
"01095","AL","Marshall","2023",6.4,1.98499344952162,0,6109.80983762754,1.81626900631228,123.06959387034,9.92496724760808,45254.8731589186,0,8.04521276595745,16.8724443209337,0,0,13.7779002480022,0,1.98499344952162
"01097","AL","Mobile","2023",7.9,1.70051501311826,0,17257.7980759887,3.82372947235448,395.491205908075,26.7223787775726,57470.6053833447,10828.8796035371,12.1758067709364,17.0051501311826,0.464947600405434,3.25463320283804,36.7308604320293,0,5.58740647167428
"01099","AL","Monroe","2023",NA,5.20047844401685,0,4914.45212959592,2.28821051536741,72.8066982162359,5.20047844401685,26792.8649435748,0,10.2222222222222,NA,0,0,0,0,31.2028706641011
"01101","AL","Montgomery","2023",9.9,2.66690372477554,0,20312.0277357987,5.74273268734999,369.810649835541,27.1135212018846,69137.2566450351,0,13.4923339011925,13.3345186238777,1.67518217606165,2.51277326409247,20.9397772007706,0,4.0003555871633
"01103","AL","Morgan","2023",7.3,0.799149704714184,0,4245.08323144175,0.879064675185603,149.440994781552,6.39319763771347,25335.4430885538,0,9.27694406548431,19.1795929131404,0,1.58360650545552,12.6688520436442,0,0.799149704714184
"01105","AL","Perry","2023",NA,0,0,0,0,38.7697079348669,0,0,0,15.1162790697674,NA,0,0,0,0,38.7697079348669
"01107","AL","Pickens","2023",NA,0,0,0,0,48.1592465753425,0,0,0,11.8279569892473,NA,0,0,0,0,21.4041095890411
"01109","AL","Pike","2023",NA,3.01777469294142,0,4161.51130156623,1.29764311796481,90.5332407882428,12.0710987717657,19974.6506925793,0,12.707182320442,NA,0,0,0,0,3.01777469294142
"01111","AL","Randolph","2023",NA,4.3886597033266,0,1070.83296761169,0.658298955498991,43.886597033266,8.77731940665321,16527.692442728,0,11.284046692607,NA,0,0,0,0,4.3886597033266
"01113","AL","Russell","2023",NA,3.40460302328748,0,6385.33297017568,1.56611739071224,66.389758954106,23.8322211630124,27873.4849516546,0,11.5089514066496,20.4276181397249,0,0,3.24454105966711,0,5.10690453493123
"01115","AL","St. Clair","2023",NA,1.04655056932351,0,2219.73375753516,0.418620227729404,43.9551239115874,2.09310113864702,1.04655056932351,0,9.27734375,23.0241125251172,0,0,0,0,1.04655056932351
"01117","AL","Shelby","2023",4.3,1.28755364806867,0,5423.17596566524,1.36051502145923,306.008583690987,19.31330472103,7590.12875536481,0,9.15642221280203,15.0214592274678,0,0.83609942894409,17.5580880078259,0,0.858369098712446
"01119","AL","Sumter","2023",NA,8.5273300929479,0,3103.94815383304,2.81401893067281,42.6366504647395,8.5273300929479,7896.30766606975,0,14.84375,NA,0,0,0,0,8.5273300929479
"01121","AL","Talladega","2023",11.7,2.46511857220332,0,6392.05245772322,2.13232756495587,88.7442685993196,1.23255928610166,33227.3332347286,0,10.5509964830012,22.1860671498299,0,0,0,0,1.23255928610166
"01123","AL","Tallapoosa","2023",NA,4.91678344027337,0,5138.03869508567,2.31088821692849,162.253853529021,4.91678344027337,58330.2603436832,0,11.704834605598,NA,4.80815463025291,0,19.2326185210116,0,2.45839172013669
"01125","AL","Tuscaloosa","2023",10.4,2.52766742637115,0.421277904395192,13165.3557902542,8.3160258327611,264.562523960181,9.68939180108942,37668.9850994005,0,12.0192307692308,11.7957813230654,0.812677773262901,0,20.3169443315725,0,0.842555808790385
"01127","AL","Walker","2023",NA,1.54492646150043,0,10885.551847732,2.74996910147077,128.228896304536,4.6347793845013,21279.817080707,0,10.5063291139241,24.7188233840069,0,0,24.1145440844009,0,12.3594116920035
"01129","AL","Washington","2023",NA,6.65690320862735,0,1424.57728664625,1.33138064172547,33.2845160431367,6.65690320862735,9086.67287977633,0,9.72972972972973,NA,0,0,0,0,6.65690320862735
"01131","AL","Wilcox","2023",NA,0,0,0,0,30.1689460981496,10.0563153660499,0,0,17.5438596491228,NA,0,0,0,0,70.3942075623492
"01133","AL","Winston","2023",NA,4.2353140485367,0,5586.37923001991,2.49883528863665,59.2943966795138,16.9412561941468,9160.98428698488,0,8.76494023904383,NA,0,0,0,0,4.2353140485367
"02013","AK","Aleutians East (B)","2023",NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0
"02016","AK","Aleutians West (CA)","2023",NA,0,0,0,0,19.3798449612403,19.3798449612403,0,0,NA,NA,0,0,0,0,19.3798449612403
"02020","AK","Anchorage (B)","2023",5.9,2.44691077514638,0.349558682163768,9935.85598182295,3.92204841387748,488.683037664948,60.4736520143319,45671.9391767893,0,7.04697986577181,21.6726382941536,1.43103485285384,2.14655227928076,40.0689758799076,0,1.0486760464913
"02050","AK","Bethel (CA)","2023",NA,5.48726953467954,0,14382.1334503951,4.49956101843723,104.258121158911,16.4618086040386,118234.19666374,0,9.47630922693267,65.8472344161545,0,0,11.6550116550117,0,10.9745390693591
"02060","AK","Bristol Bay (B)","2023",NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,118.483412322275
"02063","AK","Chugach (CA)","2023",NA,29.5464618111981,0,2245.53109765106,6.50022159846358,177.278770867189,0,31998.8181415276,0,NA,NA,31.9693094629156,0,0,0,0
"02066","AK","Copper River (CA)","2023",NA,0,0,0,0,37.397157816006,0,0,0,NA,NA,0,0,0,0,0
"02068","AK","Denali (B)","2023",NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0
"02070","AK","Dillingham (CA)","2023",NA,21.7060994139353,0,1714.78185370089,3.47297590622965,238.767093553288,43.4121988278706,22791.4043846321,0,NA,NA,0,0,0,0,0
"02090","AK","Fairbanks North Star (B)","2023",NA,2.10881484605652,0,5791.85997469422,2.50948966680725,256.221003795867,41.1218894981021,47259.5951075496,0,6.85425685425685,33.7410375369043,2.28696885148424,2.28696885148424,16.0087819603897,0,2.10881484605652
"02100","AK","Haines (B)","2023",NA,0,0,0,0,434.782608695652,0,0,0,NA,NA,0,0,0,0,0
"02105","AK","Hoonah-Angoon (CA)","2023",NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0
"02110","AK","Juneau (B)","2023",NA,3.16906987799081,0,5428.61670099826,1.80636983045476,332.752337189035,28.5216289019173,11510.0617968626,0,5.49828178694158,NA,6.47081661705707,0,12.9416332341141,0,9.50720963397243
"02122","AK","Kenai Peninsula (B)","2023",NA,4.90011923623475,0,5622.07013704,2.8584028878036,205.805007921859,37.5675808111331,37554.5138265031,0,5.49450549450549,26.1339692599187,6.82570560731716,6.82570560731716,20.4771168219515,0,8.16686539372458
"02130","AK","Ketchikan Gateway (B)","2023",NA,7.27907992429757,0,8385.5000727908,3.93070315912069,378.512156063474,29.1163196971903,64558.1598485951,0,NA,NA,15.2578577967653,0,61.0314311870613,0,7.27907992429757
"02150","AK","Kodiak Island (B)","2023",NA,7.95861520095503,0,4337.44528452049,1.67130919220056,254.675686430561,7.95861520095503,29868.6828491842,0,NA,NA,16.9923534409516,0,16.9923534409516,0,7.95861520095503
"02158","AK","Kusilvak (CA)","2023",NA,0,0,0,0,0,0,0,0,8.48214285714286,NA,0,0,0,0,0
"02164","AK","Lake and Peninsula (B)","2023",NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0
"02170","AK","Matanuska-Susitna (B)","2023",NA,0.867761782035596,0,4344.88324265223,1.08470222754449,125.825458395161,26.9006152431035,13629.0665486511,0,5.57184750733138,25.1650916790323,0,3.65276788486476,5.47915182729713,0,7.80985603832036
"02180","AK","Nome (CA)","2023",NA,10.2427532520742,0,7159.68452319984,3.6873911707467,143.398545529038,61.4565195124449,59377.2406022739,0,7.47126436781609,NA,0,0,0,0,0
"02185","AK","North Slope (B)","2023",NA,9.43129303027445,0,1631.61369423748,1.32038102423842,56.5877581816467,0,34461.9447326228,0,10.4,NA,0,0,0,0,0
"02188","AK","Northwest Arctic (B)","2023",NA,13.5851107186524,0,3450.6181225377,4.07553321559571,95.0957750305665,13.5851107186524,67708.1918217634,0,8.57142857142857,NA,0,0,0,0,0
"02195","AK","Petersburg (B)","2023",NA,29.1800408520572,0,8929.0925007295,7.87861103005544,116.720163408229,87.5401225561716,28713.1601984243,0,NA,NA,0,0,0,NA,NA
"02198","AK","Prince of Wales-Hyde","2023",NA,0,0,0,0,122.893258426966,17.5561797752809,0,0,NA,NA,0,0,0,0,17.5561797752809
"02220","AK","Sitka (B)","2023",NA,12.0743781695243,0,4467.51992272398,3.01859454238107,495.049504950495,12.0743781695243,78314.4168075344,0,NA,NA,0,0,24.9003984063745,0,0
"02230","AK","Skagway Municipality (B)","2023",NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,91.324200913242
"02240","AK","Southeast Fairbanks (CA)","2023",NA,0,0,0,0,28.2605623851915,28.2605623851915,0,0,NA,NA,0,0,0,0,28.2605623851915
"02261","AK","Valdez-Cordova (CA)","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02275","AK","Wrangell (B)","2023",NA,48.4496124031008,0,11967.0542635659,10.6589147286822,193.798449612403,0,30668.6046511628,0,NA,NA,0,0,0,NA,NA
"02282","AK","Yakutat (B)","2023",NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0
"02290","AK","Yukon-Koyukuk (CA)","2023",NA,0,0,0,0,0,19.4969779684149,0,0,NA,NA,0,0,0,0,19.4969779684149
"04001","AZ","Apache","2023",NA,6.15043975644259,0,4322.22153884003,2.49092810135925,104.557475859524,3.07521987822129,37831.3549418783,0,8.5219707057257,50.7411279906513,0,0,18.2609489606477,0,1.53760993911065
"04003","AZ","Cochise","2023",NA,3.20924261874198,0,4506.57894736842,1.28369704749679,146.822849807445,36.9062901155327,39414.3132220796,0,8.6709886547812,31.2901155327343,1.62277071872515,4.86831215617545,1.62277071872515,0,9.62772785622593
"04005","AZ","Coconino","2023",NA,3.46087823246027,0,10847.7767318235,2.78254609889806,319.092973032837,44.9914170219835,45320.2004540672,0,8.14132104454685,29.7635527991583,2.74145351865559,1.3707267593278,23.3023549085725,0,5.53740517193643
"04007","AZ","Gila","2023",NA,5.55524693072607,0,6288.53952558191,1.35177675314334,144.436420198878,25.9244856767217,63937.1886747033,0,9.57683741648107,48.1454733996259,7.39234891886897,0,11.0885233783035,0,3.70349795381738
"04009","AZ","Graham","2023",NA,2.53004427577483,0,2476.91334598355,0.632511068943707,70.8412397216951,20.2403542061986,49310.5629348514,0,7.05394190871369,25.3004427577483,5.43625985322098,0,5.43625985322098,0,5.06008855154965
"04011","AZ","Greenlee","2023",NA,0,0,0,0,85.3879816415839,10.673497705198,0,0,10.9090909090909,NA,0,0,0,0,21.346995410396
"04012","AZ","La Paz","2023",NA,11.9688809096349,0,8013.1657690006,2.69299820466786,89.7666068222621,17.9533213644524,102734.889287852,0,8.125,NA,0,0,0,0,0
"04013","AZ","Maricopa","2023",5.4,1.33017261061203,0.021806108370689,10730.4588375905,2.53386979267406,319.437681522223,40.4939432443695,27504.3715795756,1248.61776530565,7.90850709585348,16.9869584207667,0.650594100846423,2.55900346332926,21.2093676875934,0.021806108370689,1.13391763527583
"04015","AZ","Mohave","2023",6.2,1.78825296626461,0,8986.41821872122,2.2889637968187,157.366261031285,37.1062490499906,48049.9101402884,0,7.38408700629651,42.4710079487844,2.71672688744601,1.81115125829734,8.15018066233802,0,3.57650593252922
"04017","AZ","Navajo","2023",7.7,4.57980306846806,0,7486.14609571788,1.75864437829173,165.788871078544,19.2351728875658,27147.2406686512,0,8.5924713584288,41.2182276162125,1.82608378072386,3.65216756144772,5.47825134217158,0,3.66384245477444
"04019","AZ","Pima","2023",5.3,1.69306276936158,0,12578.7039040146,3.16226501699647,488.824845131786,39.5988569945126,30652.337085035,348.206576232032,8.43724859211585,21.3514027025044,0.743618820992359,0.557714115744269,23.4239928612593,0,3.76236170969241
"04021","AZ","Pinal","2023",6,0.826038381873414,0,2359.16561863047,0.547250427991137,55.7575907764554,5.7822686731139,18961.9175654997,176.152684934505,6.99491989058226,19.6184115694936,0.852896650248406,1.27934497537261,3.83803492611783,0,3.30415352749365
"04023","AZ","Santa Cruz","2023",NA,2.03425688595956,0,1792.18031653037,0.50856422148989,132.226697587371,2.03425688595956,16809.0646486838,0,7.0298769771529,NA,3.96982929734021,0,15.8793171893609,0,14.2397982017169
"04025","AZ","Yavapai","2023",6.5,2.40885495079914,0,6259.81106547669,2.33257454402383,250.119439057977,33.3224934860547,16115.2396208462,0,7.67045454545455,33.3224934860547,1.58166533543168,0,9.48999201259006,0,2.00737912566595
"04027","AZ","Yuma","2023",6.5,0.937993912419508,0,8286.70721927015,2.07765651600921,174.466867710029,5.62796347451705,46232.7819492452,0,7.14038128249567,16.4148934673414,0.968766953421685,0,17.4378051615903,0,2.81398173725852
"05001","AR","Arkansas","2023",NA,12.2646716134175,0,3207.21162690869,6.990862819648,110.382044520758,18.3970074201263,66591.0345250506,0,13.2275132275132,NA,11.8976799524093,11.8976799524093,11.8976799524093,0,12.2646716134175
"05003","AR","Ashley","2023",NA,5.47585149490746,0,3811.19264045559,1.36896287372686,93.0894754134268,5.47585149490746,44157.2664549337,0,8.94736842105263,NA,10.5977108944468,0,21.1954217888936,0,38.3309604643522
"05005","AR","Baxter","2023",NA,2.33236151603499,0,25135.860058309,4.45481049562682,310.204081632653,13.9941690962099,79636.1516034985,0,6.32183908045977,34.9854227405248,4.55913194127838,0,13.6773958238351,0,2.33236151603499
"05007","AR","Benton","2023",4.9,1.28611987280274,0,5825.15843389183,1.18644558266053,177.806072414979,15.7549684418336,28047.7021860823,0,7.33610822060354,15.7549684418336,0.644820159657472,2.57928063862989,16.7653241510943,0,2.2507097774048
"05009","AR","Boone","2023",NA,2.5953802232027,0,5621.59356345705,2.93277965221905,147.936672722554,7.7861406696081,59927.3293537503,0,6.55339805825243,25.953802232027,5.14323921205575,0,10.2864784241115,0,2.5953802232027
"05011","AR","Bradley","2023",NA,9.89707046714173,0,3948.93111638955,3.26603325415677,69.2794932699921,0,48050.2771179731,0,11.965811965812,NA,19.2901234567901,0,0,0,59.3824228028504
"05013","AR","Calhoun","2023",NA,0,0,0,0,43.0941607412196,0,0,0,NA,NA,0,0,0,0,43.0941607412196
"05015","AR","Carroll","2023",NA,6.94107031304227,0,1297.9801485389,1.11057125008676,149.233011730409,6.94107031304227,36864.0244325675,11202.8874852502,8.18181818181818,NA,0,0,0,0,6.94107031304227
"05017","AR","Chicot","2023",NA,20.9687565527364,0,5934.15810442441,3.66953239672887,94.3594044873139,20.9687565527364,50786.3283707276,0,14.9425287356322,NA,0,0,0,0,62.9062696582093
"05019","AR","Clark","2023",NA,4.70057346996334,0,3783.96164332049,1.17514336749083,117.514336749083,0,58555.0437153333,0,8.89830508474576,NA,9.05305087814594,0,18.1061017562919,0,14.10172040989
"05021","AR","Clay","2023",NA,7.04175762270263,0,5661.57312865291,1.76043940567566,35.2087881135131,7.04175762270263,44257.446658686,0,9.15032679738562,NA,0,0,13.8850319355735,0,7.04175762270263
"05023","AR","Cleburne","2023",NA,3.93004519551975,0,1701.70956966005,0.982511298879937,145.411672234231,7.8600903910395,39257.2214580468,0,7.17488789237668,NA,0,0,7.84006272050176,0,7.8600903910395
"05025","AR","Cleveland","2023",NA,0,0,0,0,27.1076172404446,0,0,0,NA,NA,0,0,0,0,13.5538086202223
"05027","AR","Columbia","2023",NA,4.51467268623025,0,3390.51918735892,1.58013544018059,153.498871331828,0,45923.2505643341,0,9.44881889763779,NA,0,0,17.5100682892663,0,0
"05029","AR","Conway","2023",NA,4.74450823172178,0,1826.63566921289,1.18612705793045,80.6566399392703,0,45528.3009916022,0,8.55855855855856,NA,0,0,0,0,4.74450823172178
"05031","AR","Craighead","2023",8.7,3.50898739396279,0,30429.9386804453,6.58812383216513,389.497600729869,70.1797478792557,85385.067504145,0,10.4712041884817,16.6676901213232,3.40872292195729,6.81744584391458,27.2697833756583,0,4.38623424245348
"05033","AR","Crawford","2023",NA,1.61574380766186,0,295.68111680212,1.19565041766977,63.0140084988124,12.9259504612949,29676.3665153253,0,8.5348506401138,21.0046694996041,0,0,0,0,3.23148761532371
"05035","AR","Crittenden","2023",NA,4.24277137826428,0,2185.02725980611,0.742484991196249,86.9768132544178,2.12138568913214,9414.70968836844,0,14.5929339477727,NA,0,0,8.05088157153208,0,12.7283141347928
"05037","AR","Cross","2023",NA,6.09013398294763,0,3087.69792935445,0.913520097442144,85.2618757612668,6.09013398294763,53605.359317905,0,8.79120879120879,NA,0,0,0,0,24.3605359317905
"05039","AR","Dallas","2023",NA,16.1681487469685,0,2392.88601455133,4.04203718674212,48.5044462409054,0,59029.9110751819,0,NA,NA,0,0,0,0,0
"05041","AR","Desha","2023",NA,19.0857906288768,0,6699.11251073576,4.7714476572192,76.3431625155072,19.0857906288768,65903.2350415116,0,13.6363636363636,NA,18.018018018018,0,0,0,9.5428953144384
"05043","AR","Drew","2023",NA,5.90144585423429,0,10469.1649454116,3.54086751254057,129.831808793154,11.8028917084686,56571.2599586899,0,9.42408376963351,NA,11.6645281698355,11.6645281698355,0,0,23.6057834169371
"05045","AR","Faulkner","2023",7.3,3.07808327754307,0,11519.726666205,2.82414140714577,189.302121568899,16.9294580264869,44076.6134927781,0,8.75763747454175,16.1599372071011,2.98244829180274,0,22.3683621885206,0.769520819385769,3.84760409692884
"05047","AR","Franklin","2023",NA,5.72475383558507,0,2318.52530341195,1.43118845889627,62.9722921914358,5.72475383558507,37920.7694069155,0,8.37696335078534,NA,0,0,0,0,0
"05049","AR","Fulton","2023",NA,8.05088157153208,0,7809.35512438612,2.01272039288302,112.712342001449,0,1972.46598502536,0,10.0840336134454,NA,0,0,0,0,8.05088157153208
